vds_id,avg_speed,traffic_volume,occupancy,hour,date,route_no,direction,km
0010VDE31400,90.39,2605,0.52,5,2026-02-04,0010,E,406.5
0010VDE31500,88.08,2394,0.52,5,2026-02-04,0010,E,408.2
0010VDE31800,91.55,3209,2.57,5,2026-02-04,0010,E,411.6
0010VDE31900,92.23,3039,0.49,5,2026-02-04,0010,E,412.3
0010VDE32150,96.68,3077,0.47,5,2026-02-04,0010,E,413.2
0010VDE32250,95.79,2885,0.47,5,2026-02-04,0010,E,414.3
0010VDE32350,91.33,2536,0.5,5,2026-02-04,0010,E,415.3
0010VDE30400,60.54,3993,8.0,6,2026-02-04,0010,E,392.5
0010VDE30500,62.51,4221,7.42,6,2026-02-04,0010,E,394.0
0010VDE30600,68.84,3280,6.27,6,2026-02-04,0010,E,395.0
0010VDE30800,77.29,3614,5.48,6,2026-02-04,0010,E,399.7
0010VDE30900,73.67,4048,5.78,6,2026-02-04,0010,E,401.0
0010VDE30910,56.2,450,4.03,6,2026-02-04,0010,E,406.5
0010VDE31400,81.78,4702,0.53,6,2026-02-04,0010,E,406.5
0010VDE31500,75.91,4858,0.59,6,2026-02-04,0010,E,408.2
0010VDE31800,72.44,5955,6.22,6,2026-02-04,0010,E,411.6
0010VDE31900,74.65,5791,0.64,6,2026-02-04,0010,E,412.3
0010VDE32150,70.1,5324,0.9,6,2026-02-04,0010,E,413.2
0010VDE32250,57.71,5170,1.34,6,2026-02-04,0010,E,414.3
0010VDE32350,42.23,4386,1.58,6,2026-02-04,0010,E,415.3
0010VDE30400,71.45,402,3.59,7,2026-02-04,0010,E,392.5
0010VDE30500,82.81,373,3.03,7,2026-02-04,0010,E,394.0
0010VDE30600,83.32,379,2.97,7,2026-02-04,0010,E,395.0
0010VDE30800,84.84,399,3.35,7,2026-02-04,0010,E,399.7
0010VDE30900,78.74,442,3.65,7,2026-02-04,0010,E,401.0
0010VDE31200,88.0,10,0.44,7,2026-02-04,0010,E,404.4
0010VDE31300,88.0,10,0.44,7,2026-02-04,0010,E,405.2
0010VDE30910,47.97,583,19.93,7,2026-02-04,0010,E,406.5
0010VDE31400,89.72,423,0.66,7,2026-02-04,0010,E,406.5
0010VDE31210,35.67,110,33.43,7,2026-02-04,0010,E,407.8
0010VDE31220,43.08,100,31.81,7,2026-02-04,0010,E,407.8
0010VDE31500,85.25,400,0.72,7,2026-02-04,0010,E,408.2
0010VDE31800,36.64,727,8.16,7,2026-02-04,0010,E,411.6
0010VDE31900,26.84,785,2.67,7,2026-02-04,0010,E,412.3
0010VDE32150,31.2,678,2.51,7,2026-02-04,0010,E,413.2
0010VDE32250,27.23,632,2.87,7,2026-02-04,0010,E,414.3
0010VDE32350,45.77,671,1.36,7,2026-02-04,0010,E,415.3
0010VDE30400,73.54,325,3.3,8,2026-02-04,0010,E,392.5
0010VDE30500,84.06,236,2.49,8,2026-02-04,0010,E,394.0
0010VDE30600,81.74,270,2.54,8,2026-02-04,0010,E,395.0
0010VDE30800,89.69,319,2.68,8,2026-02-04,0010,E,399.7
0010VDE30900,87.89,349,2.78,8,2026-02-04,0010,E,401.0
0010VDE30910,40.28,651,30.84,8,2026-02-04,0010,E,406.5
0010VDE31400,93.47,389,0.64,8,2026-02-04,0010,E,406.5
0010VDE31500,89.12,418,0.68,8,2026-02-04,0010,E,408.2
0010VDE31800,52.61,685,4.4,8,2026-02-04,0010,E,411.6
0010VDE31900,40.73,740,2.23,8,2026-02-04,0010,E,412.3
0010VDE32150,32.27,691,2.79,8,2026-02-04,0010,E,413.2
0010VDE32250,32.93,670,2.57,8,2026-02-04,0010,E,414.3
0010VDE32350,50.84,682,1.23,8,2026-02-04,0010,E,415.3
0010VDE30400,25.31,2846,15.44,9,2026-02-04,0010,E,392.5
0010VDE30500,34.54,2648,12.52,9,2026-02-04,0010,E,394.0
0010VDE30600,23.12,1939,12.52,9,2026-02-04,0010,E,395.0
0010VDE30800,80.96,2522,5.09,9,2026-02-04,0010,E,399.7
0010VDE30900,83.16,2701,4.82,9,2026-02-04,0010,E,401.0
0010VDE30910,59.26,141,4.88,9,2026-02-04,0010,E,406.5
0010VDE31400,87.47,3526,0.45,9,2026-02-04,0010,E,406.5
0010VDE31500,91.31,2395,0.44,9,2026-02-04,0010,E,408.2
0010VDE31800,23.41,3289,14.24,9,2026-02-04,0010,E,411.6
0010VDE31900,16.51,3214,4.06,9,2026-02-04,0010,E,412.3
0010VDE32150,16.51,2873,4.69,9,2026-02-04,0010,E,413.2
0010VDE32250,19.65,1997,5.53,9,2026-02-04,0010,E,414.3
0010VDE32350,12.13,2109,4.12,9,2026-02-04,0010,E,415.3
0010VDE30400,46.36,3042,10.07,10,2026-02-04,0010,E,392.5
0010VDE30500,55.7,3361,8.16,10,2026-02-04,0010,E,394.0
0010VDE30600,64.5,2452,6.83,10,2026-02-04,0010,E,395.0
0010VDE30800,80.52,2720,5.01,10,2026-02-04,0010,E,399.7
0010VDE30900,78.99,2687,5.23,10,2026-02-04,0010,E,401.0
0010VDE30910,63.07,115,4.08,10,2026-02-04,0010,E,406.5
0010VDE31400,80.66,3984,0.53,10,2026-02-04,0010,E,406.5
0010VDE31500,89.61,2653,0.46,10,2026-02-04,0010,E,408.2
0010VDE31800,39.12,3129,7.71,10,2026-02-04,0010,E,411.6
0010VDE31900,16.97,3096,4.01,10,2026-02-04,0010,E,412.3
0010VDE32150,16.93,2933,4.37,10,2026-02-04,0010,E,413.2
0010VDE32250,17.92,2197,5.15,10,2026-02-04,0010,E,414.3
0010VDE32350,12.36,2362,3.9,10,2026-02-04,0010,E,415.3
0010VDE30400,67.1,3583,6.75,11,2026-02-04,0010,E,392.5
0010VDE30500,44.18,2856,10.27,11,2026-02-04,0010,E,394.0
0010VDE30600,48.58,2084,9.05,11,2026-02-04,0010,E,395.0
0010VDE30800,88.26,2446,3.7,11,2026-02-04,0010,E,399.7
0010VDE30900,87.64,2438,3.91,11,2026-02-04,0010,E,401.0
0010VDE30910,61.73,77,3.79,11,2026-02-04,0010,E,406.5
0010VDE31400,88.66,2942,0.48,11,2026-02-04,0010,E,406.5
0010VDE31500,93.84,1890,0.45,11,2026-02-04,0010,E,408.2
0010VDE31800,63.92,2721,4.83,11,2026-02-04,0010,E,411.6
0010VDE31900,50.35,2661,2.4,11,2026-02-04,0010,E,412.3
0010VDE32150,31.37,2730,3.97,11,2026-02-04,0010,E,413.2
0010VDE32250,22.09,2202,4.96,11,2026-02-04,0010,E,414.3
0010VDE32350,11.19,1952,4.4,11,2026-02-04,0010,E,415.3
0010VDE30400,94.35,187,1.77,12,2026-02-04,0010,E,392.5
0010VDE30500,93.17,224,1.96,12,2026-02-04,0010,E,394.0
0010VDE30600,94.16,248,1.92,12,2026-02-04,0010,E,395.0
0010VDE30800,95.33,289,2.03,12,2026-02-04,0010,E,399.7
0010VDE30900,95.02,265,1.9,12,2026-02-04,0010,E,401.0
0010VDE30910,56.21,432,9.3,12,2026-02-04,0010,E,406.5
0010VDE31400,98.0,263,0.62,12,2026-02-04,0010,E,406.5
0010VDE31500,94.51,314,0.65,12,2026-02-04,0010,E,408.2
0010VDE31800,97.52,411,1.7,12,2026-02-04,0010,E,411.6
0010VDE31900,96.31,407,0.63,12,2026-02-04,0010,E,412.3
0010VDE32150,98.05,395,0.62,12,2026-02-04,0010,E,413.2
0010VDE32250,80.92,410,1.02,12,2026-02-04,0010,E,414.3
0010VDE32350,78.7,465,0.75,12,2026-02-04,0010,E,415.3
0010VDE30400,65.95,2817,7.1,13,2026-02-04,0010,E,392.5
0010VDE30500,60.44,2969,7.73,13,2026-02-04,0010,E,394.0
0010VDE30600,74.14,2247,5.73,13,2026-02-04,0010,E,395.0
0010VDE30800,82.85,2428,4.55,13,2026-02-04,0010,E,399.7
0010VDE30900,70.75,2670,6.31,13,2026-02-04,0010,E,401.0
0010VDE30910,61.13,76,3.7,13,2026-02-04,0010,E,406.5
0010VDE31400,85.93,3813,0.48,13,2026-02-04,0010,E,406.5
0010VDE31500,84.79,2900,0.48,13,2026-02-04,0010,E,408.2
0010VDE31800,88.08,3956,4.12,13,2026-02-04,0010,E,411.6
0010VDE31900,89.59,4203,0.45,13,2026-02-04,0010,E,412.3
0010VDE32150,81.13,3935,0.72,13,2026-02-04,0010,E,413.2
0010VDE32250,62.26,3463,1.32,13,2026-02-04,0010,E,414.3
0010VDE32350,14.64,2425,3.4,13,2026-02-04,0010,E,415.3
0010VDE30400,94.21,192,1.95,14,2026-02-04,0010,E,392.5
0010VDE30500,94.17,183,1.92,14,2026-02-04,0010,E,394.0
0010VDE30600,90.47,229,2.04,14,2026-02-04,0010,E,395.0
0010VDE30800,94.76,264,2.21,14,2026-02-04,0010,E,399.7
0010VDE30900,94.52,267,2.19,14,2026-02-04,0010,E,401.0
0010VDE30910,55.63,525,10.92,14,2026-02-04,0010,E,406.5
0010VDE31400,94.11,301,0.65,14,2026-02-04,0010,E,406.5
0010VDE31500,93.07,305,0.66,14,2026-02-04,0010,E,408.2
0010VDE31800,92.52,411,1.7,14,2026-02-04,0010,E,411.6
0010VDE31900,93.54,389,0.65,14,2026-02-04,0010,E,412.3
0010VDE32150,82.32,425,0.88,14,2026-02-04,0010,E,413.2
0010VDE32250,65.42,470,1.76,14,2026-02-04,0010,E,414.3
0010VDE32350,72.92,432,0.91,14,2026-02-04,0010,E,415.3
0010VDE30400,91.93,277,2.03,15,2026-02-04,0010,E,392.5
0010VDE30500,89.97,268,2.34,15,2026-02-04,0010,E,394.0
0010VDE30600,89.04,267,2.41,15,2026-02-04,0010,E,395.0
0010VDE30800,93.44,273,2.29,15,2026-02-04,0010,E,399.7
0010VDE30900,90.97,340,2.76,15,2026-02-04,0010,E,401.0
0010VDE30910,56.25,467,9.55,15,2026-02-04,0010,E,406.5
0010VDE31400,93.82,305,0.64,15,2026-02-04,0010,E,406.5
0010VDE31500,92.42,330,0.65,15,2026-02-04,0010,E,408.2
0010VDE31800,96.59,423,1.82,15,2026-02-04,0010,E,411.6
0010VDE31900,95.21,422,0.64,15,2026-02-04,0010,E,412.3
0010VDE32150,92.98,422,0.67,15,2026-02-04,0010,E,413.2
0010VDE32250,83.07,430,0.97,15,2026-02-04,0010,E,414.3
0010VDE32350,79.21,439,0.72,15,2026-02-04,0010,E,415.3
0010VDE30400,86.49,330,2.82,16,2026-02-04,0010,E,392.5
0010VDE30500,90.19,265,2.4,16,2026-02-04,0010,E,394.0
0010VDE30600,90.23,281,2.22,16,2026-02-04,0010,E,395.0
0010VDE30800,93.55,348,2.5,16,2026-02-04,0010,E,399.7
0010VDE30900,92.2,338,2.62,16,2026-02-04,0010,E,401.0
0010VDE30910,70.7,590,12.28,16,2026-02-04,0010,E,406.5
0010VDE31400,89.79,429,0.65,16,2026-02-04,0010,E,406.5
0010VDE31500,93.14,341,0.66,16,2026-02-04,0010,E,408.2
0010VDE31800,96.47,460,1.83,16,2026-02-04,0010,E,411.6
0010VDE31900,95.11,442,0.62,16,2026-02-04,0010,E,412.3
0010VDE32150,88.86,480,0.73,16,2026-02-04,0010,E,413.2
0010VDE32250,75.71,508,1.12,16,2026-02-04,0010,E,414.3
0010VDE32350,76.5,475,0.83,16,2026-02-04,0010,E,415.3
0010VDE30400,69.38,2667,6.08,17,2026-02-04,0010,E,392.5
0010VDE30500,67.91,3037,6.0,17,2026-02-04,0010,E,394.0
0010VDE30600,74.54,2106,5.53,17,2026-02-04,0010,E,395.0
0010VDE30800,80.48,3034,5.02,17,2026-02-04,0010,E,399.7
0010VDE30900,79.52,3517,5.36,17,2026-02-04,0010,E,401.0
0010VDE30910,57.82,231,9.95,17,2026-02-04,0010,E,406.5
0010VDE31400,53.25,3439,2.65,17,2026-02-04,0010,E,406.5
0010VDE31500,90.27,2837,0.44,17,2026-02-04,0010,E,408.2
0010VDE31800,90.18,3824,3.87,17,2026-02-04,0010,E,411.6
0010VDE31900,90.99,3964,0.44,17,2026-02-04,0010,E,412.3
0010VDE32150,91.71,4037,0.46,17,2026-02-04,0010,E,413.2
0010VDE32250,78.63,3849,0.55,17,2026-02-04,0010,E,414.3
0010VDE32350,12.21,921,4.19,17,2026-02-04,0010,E,415.3
0010VDE30400,70.88,2551,5.68,18,2026-02-04,0010,E,392.5
0010VDE30500,67.82,2794,5.79,18,2026-02-04,0010,E,394.0
0010VDE30600,77.28,2119,4.76,18,2026-02-04,0010,E,395.0
0010VDE30800,82.07,2039,4.06,18,2026-02-04,0010,E,399.7
0010VDE30900,80.18,3019,4.34,18,2026-02-04,0010,E,401.0
0010VDE30910,31.8,248,29.65,18,2026-02-04,0010,E,406.5
0010VDE31400,46.45,2723,2.9,18,2026-02-04,0010,E,406.5
0010VDE31500,87.75,2394,0.46,18,2026-02-04,0010,E,408.2
0010VDE31800,89.52,3032,2.89,18,2026-02-04,0010,E,411.6
0010VDE31900,90.63,3324,0.44,18,2026-02-04,0010,E,412.3
0010VDE32150,91.51,3255,0.46,18,2026-02-04,0010,E,413.2
0010VDE32250,84.01,2966,0.47,18,2026-02-04,0010,E,414.3
0010VDE32350,22.41,1749,3.79,18,2026-02-04,0010,E,415.3
0010VDE30400,92.58,311,2.51,19,2026-02-04,0010,E,392.5
0010VDE30500,90.96,310,2.76,19,2026-02-04,0010,E,394.0
0010VDE30600,91.19,347,2.54,19,2026-02-04,0010,E,395.0
0010VDE30800,91.91,457,2.9,19,2026-02-04,0010,E,399.7
0010VDE30900,90.52,463,2.83,19,2026-02-04,0010,E,401.0
0010VDE30910,44.8,322,11.07,19,2026-02-04,0010,E,406.5
0010VDE31400,88.22,466,0.67,19,2026-02-04,0010,E,406.5
0010VDE31500,91.35,389,0.66,19,2026-02-04,0010,E,408.2
0010VDE31800,92.59,562,2.04,19,2026-02-04,0010,E,411.6
0010VDE31900,92.22,562,0.66,19,2026-02-04,0010,E,412.3
0010VDE32150,92.02,508,0.67,19,2026-02-04,0010,E,413.2
0010VDE32250,89.64,467,0.7,19,2026-02-04,0010,E,414.3
0010VDE32350,85.12,558,0.71,19,2026-02-04,0010,E,415.3
0010VDE30400,94.06,291,2.39,20,2026-02-04,0010,E,392.5
0010VDE30500,95.3,286,2.42,20,2026-02-04,0010,E,394.0
0010VDE30600,94.07,294,2.15,20,2026-02-04,0010,E,395.0
0010VDE30800,94.54,378,2.67,20,2026-02-04,0010,E,399.7
0010VDE30900,92.74,389,2.63,20,2026-02-04,0010,E,401.0
0010VDE30910,54.82,305,4.47,20,2026-02-04,0010,E,406.5
0010VDE31400,95.81,358,0.64,20,2026-02-04,0010,E,406.5
0010VDE31500,91.56,364,0.67,20,2026-02-04,0010,E,408.2
0010VDE31800,94.41,451,1.91,20,2026-02-04,0010,E,411.6
0010VDE31900,94.17,441,0.65,20,2026-02-04,0010,E,412.3
0010VDE32150,95.25,449,0.64,20,2026-02-04,0010,E,413.2
0010VDE32250,92.83,435,0.65,20,2026-02-04,0010,E,414.3
0010VDE32350,89.68,430,0.67,20,2026-02-04,0010,E,415.3
0010VDE30400,85.66,2589,3.78,21,2026-02-04,0010,E,392.5
0010VDE30500,80.43,2465,3.96,21,2026-02-04,0010,E,394.0
0010VDE30600,89.32,2163,3.3,21,2026-02-04,0010,E,395.0
0010VDE30800,92.01,1848,3.15,21,2026-02-04,0010,E,399.7
0010VDE30900,90.39,2634,3.3,21,2026-02-04,0010,E,401.0
0010VDE30910,56.54,387,3.81,21,2026-02-04,0010,E,406.5
0010VDE31400,91.72,3212,0.45,21,2026-02-04,0010,E,406.5
0010VDE31500,90.54,2909,0.47,21,2026-02-04,0010,E,408.2
0010VDE31800,93.1,3785,2.93,21,2026-02-04,0010,E,411.6
0010VDE31900,93.95,3830,0.44,21,2026-02-04,0010,E,412.3
0010VDE32150,97.87,3747,0.44,21,2026-02-04,0010,E,413.2
0010VDE32250,96.84,3709,0.43,21,2026-02-04,0010,E,414.3
0010VDE32350,91.85,3425,0.43,21,2026-02-04,0010,E,415.3
0010VDE30400,88.17,2379,3.15,22,2026-02-04,0010,E,392.5
0010VDE30500,84.46,2271,3.24,22,2026-02-04,0010,E,394.0
0010VDE30600,91.96,1816,2.82,22,2026-02-04,0010,E,395.0
0010VDE30800,92.25,1792,2.81,22,2026-02-04,0010,E,399.7
0010VDE30900,92.43,2347,2.87,22,2026-02-04,0010,E,401.0
0010VDE30910,56.01,271,3.19,22,2026-02-04,0010,E,406.5
0010VDE31400,94.19,2647,0.46,22,2026-02-04,0010,E,406.5
0010VDE31500,92.02,2654,0.47,22,2026-02-04,0010,E,408.2
0010VDE31800,95.56,2983,2.28,22,2026-02-04,0010,E,411.6
0010VDE31900,95.78,3293,0.44,22,2026-02-04,0010,E,412.3
0010VDE32150,101.0,3281,0.43,22,2026-02-04,0010,E,413.2
0010VDE32250,100.02,3215,0.42,22,2026-02-04,0010,E,414.3
0010VDE32350,94.31,2849,0.43,22,2026-02-04,0010,E,415.3
0010VDE30400,90.68,261,2.99,23,2026-02-04,0010,E,392.5
0010VDE30500,84.94,263,3.01,23,2026-02-04,0010,E,394.0
0010VDE30600,95.94,139,2.31,23,2026-02-04,0010,E,395.0
0010VDE30800,93.87,233,2.55,23,2026-02-04,0010,E,399.7
0010VDE30900,96.62,241,2.65,23,2026-02-04,0010,E,401.0
0010VDE30910,62.46,22,2.14,23,2026-02-04,0010,E,406.5
0010VDE31400,94.27,218,0.46,23,2026-02-04,0010,E,406.5
0010VDE31500,94.05,206,0.49,23,2026-02-04,0010,E,408.2
0010VDE31900,96.41,263,0.44,23,2026-02-04,0010,E,412.3
0010VDE32150,102.46,285,0.44,23,2026-02-04,0010,E,413.2
0010VDE32250,97.62,263,0.43,23,2026-02-04,0010,E,414.3
0010VDE32350,96.83,284,0.42,23,2026-02-04,0010,E,415.3
0010VDE30400,90.34,1024,2.07,0,2026-02-05,0010,E,392.5
0010VDE30500,86.09,1058,2.04,0,2026-02-05,0010,E,394.0
0010VDE30600,92.21,832,1.88,0,2026-02-05,0010,E,395.0
0010VDE30800,93.06,1081,2.04,0,2026-02-05,0010,E,399.7
0010VDE30900,94.14,1152,2.1,0,2026-02-05,0010,E,401.0
0010VDE30910,54.95,100,2.08,0,2026-02-05,0010,E,406.5
0010VDE31400,97.08,1460,0.45,0,2026-02-05,0010,E,406.5
0010VDE31500,94.93,1489,0.44,0,2026-02-05,0010,E,408.2
0010VDE31800,98.22,1634,1.31,0,2026-02-05,0010,E,411.6
0010VDE31900,98.56,1941,0.42,0,2026-02-05,0010,E,412.3
0010VDE32150,105.33,1910,0.39,0,2026-02-05,0010,E,413.2
0010VDE32250,105.16,1990,0.39,0,2026-02-05,0010,E,414.3
0010VDE32350,101.85,1750,0.39,0,2026-02-05,0010,E,415.3
0010VDE30400,87.07,837,1.93,1,2026-02-05,0010,E,392.5
0010VDE30500,85.08,977,1.93,1,2026-02-05,0010,E,394.0
0010VDE30600,88.49,768,1.74,1,2026-02-05,0010,E,395.0
0010VDE30800,91.33,889,1.77,1,2026-02-05,0010,E,399.7
0010VDE30900,91.94,873,1.83,1,2026-02-05,0010,E,401.0
0010VDE30910,49.08,62,2.41,1,2026-02-05,0010,E,406.5
0010VDE31400,95.74,1040,0.47,1,2026-02-05,0010,E,406.5
0010VDE31500,93.29,931,0.46,1,2026-02-05,0010,E,408.2
0010VDE31800,96.56,1089,1.03,1,2026-02-05,0010,E,411.6
0010VDE31900,96.96,1221,0.44,1,2026-02-05,0010,E,412.3
0010VDE32150,103.65,1254,0.41,1,2026-02-05,0010,E,413.2
0010VDE32250,103.82,1286,0.41,1,2026-02-05,0010,E,414.3
0010VDE32350,100.66,1081,0.4,1,2026-02-05,0010,E,415.3
0010VDE30400,85.93,715,1.67,2,2026-02-05,0010,E,392.5
0010VDE30500,83.88,681,1.81,2,2026-02-05,0010,E,394.0
0010VDE30600,86.85,592,1.63,2,2026-02-05,0010,E,395.0
0010VDE30800,90.77,616,1.71,2,2026-02-05,0010,E,399.7
0010VDE30900,90.57,713,1.73,2,2026-02-05,0010,E,401.0
0010VDE30910,54.55,56,2.16,2,2026-02-05,0010,E,406.5
0010VDE31400,92.75,903,0.5,2,2026-02-05,0010,E,406.5
0010VDE31500,91.68,753,0.49,2,2026-02-05,0010,E,408.2
0010VDE31800,94.07,702,0.97,2,2026-02-05,0010,E,411.6
0010VDE31900,94.22,1008,0.46,2,2026-02-05,0010,E,412.3
0010VDE32150,100.29,993,0.43,2,2026-02-05,0010,E,413.2
0010VDE32250,101.51,969,0.42,2,2026-02-05,0010,E,414.3
0010VDE32350,96.12,337,0.43,2,2026-02-05,0010,E,415.3
0010VDE30400,83.97,1010,1.99,3,2026-02-05,0010,E,392.5
0010VDE30500,81.61,746,1.86,3,2026-02-05,0010,E,394.0
0010VDE30600,82.91,677,1.82,3,2026-02-05,0010,E,395.0
0010VDE30800,88.57,671,1.78,3,2026-02-05,0010,E,399.7
0010VDE30900,87.96,693,1.9,3,2026-02-05,0010,E,401.0
0010VDE30910,52.87,37,2.02,3,2026-02-05,0010,E,406.5
0010VDE31400,91.5,911,0.54,3,2026-02-05,0010,E,406.5
0010VDE31500,89.41,728,0.53,3,2026-02-05,0010,E,408.2
0010VDE31800,93.83,560,0.92,3,2026-02-05,0010,E,411.6
0010VDE31900,93.12,882,0.49,3,2026-02-05,0010,E,412.3
0010VDE32150,97.81,914,0.47,3,2026-02-05,0010,E,413.2
0010VDE32250,97.64,903,0.46,3,2026-02-05,0010,E,414.3
0010VDE30400,84.83,1141,2.11,4,2026-02-05,0010,E,392.5
0010VDE30500,80.84,1045,2.19,4,2026-02-05,0010,E,394.0
0010VDE30600,85.19,711,1.93,4,2026-02-05,0010,E,395.0
0010VDE30800,88.63,930,1.99,4,2026-02-05,0010,E,399.7
0010VDE30900,88.53,1021,1.98,4,2026-02-05,0010,E,401.0
0010VDE30910,54.1,58,2.05,4,2026-02-05,0010,E,406.5
0010VDE31400,88.91,1106,0.56,4,2026-02-05,0010,E,406.5
0010VDE31500,87.39,946,0.57,4,2026-02-05,0010,E,408.2
0010VDE31800,91.43,1116,1.22,4,2026-02-05,0010,E,411.6
0010VDE31900,91.91,1180,0.52,4,2026-02-05,0010,E,412.3
0010VDE32150,96.73,1182,0.5,4,2026-02-05,0010,E,413.2
0010VDE32250,96.4,1179,0.49,4,2026-02-05,0010,E,414.3
0010VDE30400,83.31,2656,3.79,5,2026-02-05,0010,E,392.5
0010VDE30500,80.88,2473,3.59,5,2026-02-05,0010,E,394.0
0010VDE30600,85.8,1635,3.19,5,2026-02-05,0010,E,395.0
0010VDE30800,90.19,2111,3.29,5,2026-02-05,0010,E,399.7
0010VDE30900,88.4,2234,3.43,5,2026-02-05,0010,E,401.0
0010VDE30910,58.03,227,2.75,5,2026-02-05,0010,E,406.5
0010VDE31400,89.98,2505,0.52,5,2026-02-05,0010,E,406.5
0010VDE31500,89.08,2337,0.52,5,2026-02-05,0010,E,408.2
0010VDE31800,92.44,1617,2.29,5,2026-02-05,0010,E,411.6
0010VDE31900,93.08,3011,0.5,5,2026-02-05,0010,E,412.3
0010VDE32150,96.81,2821,0.47,5,2026-02-05,0010,E,413.2
0010VDE32250,96.24,2875,0.46,5,2026-02-05,0010,E,414.3
0010VDE32350,90.78,2355,0.49,5,2026-02-05,0010,E,415.3
0010VDE30400,54.85,4058,9.16,6,2026-02-05,0010,E,392.5
0010VDE30500,63.48,4015,7.16,6,2026-02-05,0010,E,394.0
0010VDE30600,69.83,3375,5.91,6,2026-02-05,0010,E,395.0
0010VDE30800,78.95,3542,5.36,6,2026-02-05,0010,E,399.7
0010VDE30900,75.83,3860,5.43,6,2026-02-05,0010,E,401.0
0010VDE30910,56.5,431,3.79,6,2026-02-05,0010,E,406.5
0010VDE31400,83.23,4423,0.53,6,2026-02-05,0010,E,406.5
0010VDE31500,76.79,4736,0.58,6,2026-02-05,0010,E,408.2
0010VDE31800,74.02,3933,5.54,6,2026-02-05,0010,E,411.6
0010VDE31900,75.71,5723,0.64,6,2026-02-05,0010,E,412.3
0010VDE32150,71.04,5295,0.92,6,2026-02-05,0010,E,413.2
0010VDE32250,62.34,4653,1.26,6,2026-02-05,0010,E,414.3
0010VDE32350,45.07,4646,1.52,6,2026-02-05,0010,E,415.3
0010VDE30400,70.69,367,3.86,7,2026-02-05,0010,E,392.5
0010VDE30500,81.42,450,3.21,7,2026-02-05,0010,E,394.0
0010VDE30600,83.95,422,3.07,7,2026-02-05,0010,E,395.0
0010VDE30800,83.2,556,3.56,7,2026-02-05,0010,E,399.7
0010VDE30900,73.65,541,4.16,7,2026-02-05,0010,E,401.0
0010VDE31200,87.2,20,0.69,7,2026-02-05,0010,E,404.4
0010VDE31300,92.5,20,0.59,7,2026-02-05,0010,E,405.2
0010VDE30910,49.5,599,15.89,7,2026-02-05,0010,E,406.5
0010VDE31400,90.26,440,0.65,7,2026-02-05,0010,E,406.5
0010VDE31210,33.92,110,34.23,7,2026-02-05,0010,E,407.8
0010VDE31220,45.11,90,29.35,7,2026-02-05,0010,E,407.8
0010VDE31500,84.48,409,0.7,7,2026-02-05,0010,E,408.2
0010VDE31800,31.51,449,10.33,7,2026-02-05,0010,E,411.6
0010VDE31900,27.69,814,2.7,7,2026-02-05,0010,E,412.3
0010VDE32150,22.12,720,3.24,7,2026-02-05,0010,E,413.2
0010VDE32250,28.69,631,2.76,7,2026-02-05,0010,E,414.3
0010VDE32350,47.95,648,1.23,7,2026-02-05,0010,E,415.3
0010VDE30400,74.91,325,3.22,8,2026-02-05,0010,E,392.5
0010VDE30500,85.72,307,2.61,8,2026-02-05,0010,E,394.0
0010VDE30600,84.51,305,2.56,8,2026-02-05,0010,E,395.0
0010VDE30800,92.43,329,2.52,8,2026-02-05,0010,E,399.7
0010VDE30900,88.18,346,2.92,8,2026-02-05,0010,E,401.0
0010VDE30910,48.7,718,21.3,8,2026-02-05,0010,E,406.5
0010VDE31400,94.09,403,0.64,8,2026-02-05,0010,E,406.5
0010VDE31500,91.01,461,0.66,8,2026-02-05,0010,E,408.2
0010VDE31800,51.12,436,4.32,8,2026-02-05,0010,E,411.6
0010VDE31900,38.17,813,2.3,8,2026-02-05,0010,E,412.3
0010VDE32150,31.75,724,2.55,8,2026-02-05,0010,E,413.2
0010VDE32250,32.0,730,2.31,8,2026-02-05,0010,E,414.3
0010VDE32350,48.47,697,1.25,8,2026-02-05,0010,E,415.3
0010VDE30400,31.42,3106,13.61,9,2026-02-05,0010,E,392.5
0010VDE30500,49.69,3195,9.3,9,2026-02-05,0010,E,394.0
0010VDE30600,58.99,2345,7.5,9,2026-02-05,0010,E,395.0
0010VDE30800,49.55,2563,9.55,9,2026-02-05,0010,E,399.7
0010VDE30900,58.92,3023,8.23,9,2026-02-05,0010,E,401.0
0010VDE30910,59.71,159,4.8,9,2026-02-05,0010,E,406.5
0010VDE31400,85.74,3595,0.46,9,2026-02-05,0010,E,406.5
0010VDE31500,90.97,2363,0.44,9,2026-02-05,0010,E,408.2
0010VDE31800,23.04,1881,13.32,9,2026-02-05,0010,E,411.6
0010VDE31900,15.27,3066,4.33,9,2026-02-05,0010,E,412.3
0010VDE32150,15.18,2829,4.69,9,2026-02-05,0010,E,413.2
0010VDE32250,20.73,2210,4.77,9,2026-02-05,0010,E,414.3
0010VDE32350,12.59,2321,3.73,9,2026-02-05,0010,E,415.3
0010VDE30400,48.61,2656,9.89,10,2026-02-05,0010,E,392.5
0010VDE30500,55.97,3569,8.12,10,2026-02-05,0010,E,394.0
0010VDE30600,78.29,2304,4.9,10,2026-02-05,0010,E,395.0
0010VDE30800,23.69,2298,13.43,10,2026-02-05,0010,E,399.7
0010VDE30900,49.41,3148,8.81,10,2026-02-05,0010,E,401.0
0010VDE30910,62.0,120,3.94,10,2026-02-05,0010,E,406.5
